vect_pca_0,vect_pca_1,vect_pca_2,vect_pca_3,vect_pca_4,vect_pca_5,vect_pca_6,vect_pca_7,vect_pca_8,vect_pca_9
-0.897133739509626,0.41978626162226407,-0.5134937449174168,0.11328243694048157,-0.2988417350798179,0.1174436598755247,-0.01850568913980578,-0.11333109275408329,0.05360135867818315,-0.10243605489481998
-0.06652328238153304,-0.32282335872297263,0.16875845924462404,0.14935195618966063,-0.00745535079101673,-0.057993512063205396,0.007902597569582356,-0.07869604116574191,-0.18908554817246168,-0.20590852395515585
1.3366026100097543,0.588164015310476,-0.28909974602090993,0.04432055488604466,-0.08586695367538677,0.035352764933774386,-0.08747448608484486,0.11456827438821257,-0.18301970594324418,0.028268817829040865
-0.7485273278373705,0.13623608675736873,-0.3125897407361042,0.25768118545370666,-0.06228246069502096,0.004895506713220683,-0.04843587488245834,-0.4945802063495583,-0.1657160216390068,0.22245692029163708
-0.7806237198588071,0.16490493911675808,-0.15503299500410186,-0.1156436130539592,-0.015918597695041056,0.07099141159030156,0.1752908133757572,-0.35781545931504033,0.02474581505235484,-0.06980392822416466
-0.6068442568709546,0.38677390633715375,-0.15218631198016094,-0.20725216366271068,-0.17134399800566208,0.135005418544196,0.22385245476182286,0.08120420293757873,0.03684041534701745,-0.10670073078901478
-0.2066734501822701,-0.3331175050964507,0.24254317024157454,0.04622380849510146,0.04295493122333945,-0.008102797398953828,-0.13914427439507746,5.253451508789844e-05,-0.07840365821156477,-0.08602538257245002
-0.6566197584136109,0.2768908259331454,0.2539155009225525,-0.274130722130535,-0.006143030984544574,0.14131936999137787,0.07583879363322298,-0.34761680101909675,-0.028111209760451124,-0.20028003181625723
-0.22994510369431262,0.5213518296370436,0.575437557574389,-0.033974583610340364,0.16513024760851258,0.06510693492988404,-0.13236724369722055,0.15524441610248374,-0.052134113363915505,-0.17662484105894982
0.710386416205565,0.5615221522182186,0.471132173276434,0.16327177136861992,-0.07521973618998322,-0.41251576691388653,-0.026711113852179058,-0.2673137497015678,-0.09265620562568352,-0.2513975334337706
0.8591823872259811,-0.11976668401883421,0.04872543930282799,0.28464755400375746,-0.03583097915177325,0.11587748591974055,0.2984827949759571,0.11422855944006434,-0.31528820804563434,0.24251434765249008
-0.4395873611181104,-0.18203319600108264,0.12845516704580887,-0.19358875284925778,0.014334757031418803,0.00918197265819963,-0.07931192978563882,-0.3736480984259145,0.0728863779200802,0.0675536886849832
0.2831720861507402,0.6733104636198336,0.039736535898525265,0.200710339697414,0.3604852842084844,-0.05931142585087879,0.3732221227685456,-0.07933626416388903,0.13560743075598014,-0.15295665512316248
0.7479998209634682,-0.2312530334553426,-0.14718771654808577,0.093365205787108,0.22763488591968745,-0.004006859214969597,-0.012593591890070723,-0.04283851478582394,-0.013189721195887407,0.16489906424207668
0.5293942735906751,0.4115012098348054,-0.3869574813993033,0.12722142094805539,0.10295114866218404,-0.1629817014159638,0.022059895064495755,0.08122306374730488,0.08212367679847402,-0.04238834557099643
-0.06530649235573897,1.4301207279491197,-0.15962755162466993,-0.3454427321893582,0.5165729981692877,0.24997022594903026,0.033513703454076074,0.7017579361964658,0.0191050111791196,0.5116668528385867
0.7419634121749481,0.2366063525481019,-0.09833459609139712,-0.3201096650116406,-0.31649002993347075,0.24594433365307214,0.04263635013570811,0.15920789075880784,-0.18883054136975214,-0.01606501703987582
1.2770479583967367,0.2564693290417858,-0.32428227430254847,0.07619123892612473,0.2361701440748617,-0.15590133970298947,-0.0009416043871547939,0.20543435138567326,-0.017621439406099698,-0.06689594048059413
0.7320429876456798,-0.8222672992957029,-0.10469881060738459,-0.11881588829670094,0.012767685187237216,0.010163590603731768,0.053657447741207544,-0.14120151989156932,0.03914011126078128,0.025856429798274697
-0.7183272528943878,-0.2942457546350372,-0.21535162969086985,-0.014416317385012388,0.0750804705223193,0.03912320767432554,-0.7095061140541661,-0.36892221958846133,-0.20247020095951257,0.2028441036513328
-0.3317288225899381,-0.33526380027528435,0.2816742874928191,-0.01829115079969376,9.776870099482174e-05,-0.05042134084572695,-0.08532669161748593,0.12664936115404288,0.13845974550294926,0.1439473272062319
0.24910373400496166,0.03143827043174808,-0.22074466483444535,0.002298964294278134,0.33890220531174126,0.07725226697194061,0.22683446636751667,0.17074104798240633,-0.02574481711765745,-0.038685333918804146
-0.425305536518517,-0.2594178942876464,0.09899927348730297,-0.6204622707650342,0.14125311622315975,0.09032464484867342,0.03722558145441959,-0.2525494961143305,0.0945083759649164,0.1522006183477155
-0.45432218776687805,-1.044023569223774,0.1952856434300321,-0.09571331061303112,-0.009463945494587565,-0.23612619323682174,-0.048883240972370394,0.09504036079717194,0.1533429617107777,0.008147439790721578
-0.2963984218336633,0.2852018513644491,-0.05520834281350881,-0.23120820118617338,0.0033911716349666523,-0.035700796638176435,0.10563914019921981,-0.08549084060759338,0.010195802124702754,-0.18008633322183198
-0.4256872159025216,0.21657225388230064,0.513757249328384,-0.0016303081423874168,0.1380748001188936,0.13058130970604276,0.019767798931822803,0.1051828234262763,-0.14491501119353048,-0.0810660464500535
0.7066730669053172,-0.6367176543729224,-0.03156461054308468,0.27893692534290704,-0.18069952393882585,-0.026833404242194527,0.07156726246711557,0.03539148242122033,0.04215401067665853,-0.03715927931975456
0.14831160408614263,-0.8382001154560541,0.01335699517504834,-0.024983867406377664,-0.21220272122003567,-0.010965902181650463,-0.08404753649464572,0.15847550134069818,0.047961712310916046,-0.06715922238025232
1.0949286225395554,0.4516575747502541,-0.18420193399342413,0.13170821529867538,0.06820519066275152,-0.24027193855277856,-0.004558407678144528,-0.20927218662717847,-0.028882871617350064,-0.07025059815994895
1.2130879784507487,1.3851087395662462,0.3454675036377626,-0.03329262391178447,0.30988768684951473,-0.16081129626287077,0.41126839445832675,0.1662849267615649,-0.04267698491399054,0.03668423918378544
-0.3035460382860548,0.13568989706923368,0.3653868075537567,0.31060516928492893,0.07625552543442443,-0.1475410844674032,0.2276291758745475,-0.054184328529945494,-0.05553530553241371,-0.0655733923485003
2.348071138653315,1.3310449037096324,0.15583760924882678,0.09404270901450794,-0.17136097002906883,-0.7623596255112015,-0.23996558944562668,-0.3448664042318988,0.3553504138956023,-0.04762849461562905
1.0074218160957884,-0.39242190447891684,-0.29515044746889446,-0.014290668011281859,0.13833846652231188,0.1637171560585207,0.023902980814471238,0.12226773349157452,-0.06631660985982575,-0.10134449015985804
0.31951173942546346,0.24107808417860485,0.052059152930394634,0.28039343395412775,-0.38122174171638945,0.4305769005337318,-0.23017885040673192,-0.06962264893747742,0.13568391258551657,-0.23106501532476006
0.5203087283283481,-0.5281370049632675,-0.2915222429139724,-0.05820174223405982,0.08211822733262597,0.07464875627374744,0.151936998573154,-0.07007130723363517,0.14222639325601424,0.0323117653419586
0.8402991998418142,-0.5817125823671006,-0.2526565637304094,0.14248161344904425,0.08644477294152139,-0.08212206783388355,0.007123879392110698,-0.04825882253288552,-0.0875309342697155,-0.009295408222206642
-0.3934812195406086,-0.1264680411399634,-0.22283002957009604,-0.270924052687481,0.25324063485880477,-0.021997600865277515,-0.11407808398852255,0.18873531307657326,-0.18782553770939692,0.002116587266024339
0.7955375909197875,-0.4487662700798186,0.23210674225404035,0.09938894444101401,-0.06342426900426243,-0.20049488530121198,0.08488570087630329,0.08172434872362015,0.0443740978822251,-0.0696478873934236
-0.5972717199785246,0.03121161715543302,-0.11762868903113817,-0.4355078553692934,-0.1963840570784957,-0.12857410605914477,0.0902444770738586,0.12839213302834357,-0.2177303852377407,-0.0034132479302871744
-0.5515575317973116,-0.23928512389522605,0.022936551450687768,0.1936283415516634,0.0004312628657254758,-0.10679219648667457,-0.1041077879398825,0.1477247184224983,-0.024783854889417256,-0.014460790575816972
1.1174186305603884,0.7664327577291621,0.5888273754302009,0.2697298878187918,-0.17680629245720297,0.35065743602494215,0.09457589836755867,-0.07702287024512626,-0.13351884988557103,0.003704120546405975
-0.21719983836896242,0.014209125235459225,0.22123933020591288,0.07666198707073578,0.14729353845032908,-0.039768169626422156,0.02888030144371733,0.06959883436892544,0.011090004414940602,-0.12755535381724933
-0.1731681838672301,0.36421353668858714,0.07219569240655667,0.3523942581198272,0.07409984391463323,0.06097768709359207,-0.030713793896410387,0.011385000692800058,0.0046463945713104615,-0.0668402010377
-0.24805967054007533,0.6784503164779144,-0.016666584477997588,-0.1858937929819728,0.06586659822181871,-0.11018371684773923,-0.025151513563198773,0.13356990248185407,-0.27484723306696496,0.1709508551110246
-0.2666809211006668,-0.2366444502451133,0.28349003866519035,-0.13110008648799884,-0.5018408232839339,-0.03342919264263482,-0.09773574996901437,-0.11161722787778817,-0.01683752397424397,-0.057543338358145776
-0.7070478496885191,0.4573457263777015,-0.40112205066193174,-0.22960170068288807,-0.5234221787719531,-0.04147695242565868,0.05886869056296405,0.09561034315850049,-0.04163665724002239,0.07028432874676727
-0.7062817293554309,0.2510464571425334,-0.41325805045655667,-0.3330597108517166,-0.4018002098039357,-0.03846447722632468,-0.03557510788399868,0.13564073622764822,-0.1243746421148243,0.03340547271093398
0.8778417137587635,-0.6671956189025146,-0.0767676375962527,0.017224743467507908,0.11920152502808672,0.22916590405484355,0.06281468366557193,0.08021240720183755,0.08767573171753419,-0.0033368488117116665
-0.44141541472382073,0.4285059328672761,0.44053500928925515,-0.3223670005154938,0.3605414982548241,0.23583609723684476,0.021523663918325615,-0.011856797684701239,-0.05417505255275615,0.0897260464865169
-0.5792416484229281,0.22172003099839874,-0.2103633336724331,0.06835667863050472,0.3138049180559325,0.06581527580333298,0.18844204004007914,0.06822605492935516,0.01924362735798959,0.09892041275847048
0.6853146656994421,-0.643263541179816,-0.22118594044258283,0.02692808048436959,-0.13146975663445107,0.0006209310331910217,0.10558634069514675,-0.1909962000951757,0.12777939135690716,0.10177362259220853
-0.10877120730419364,-0.05759800429176804,-0.06220744632246032,0.17726817263531833,-0.22878279369643564,-0.12977863976301798,-0.13738385085023438,0.06033592475474729,-0.23697319193757257,0.1803484483783867
-0.05426246695163076,-0.4740260091993909,0.3533911119317001,-0.016128689058602482,0.10641466444568724,-0.14827054531120532,-0.02542525024084316,0.009905540774773357,-0.15604152570099483,-0.020133762750135942
-0.23572019641132222,0.0982998528770693,-0.021283244760152434,0.3169272658589592,-0.025601118656237595,0.057392884133685027,0.002954352422190269,0.014675935576086012,0.08349636603707691,-0.20272874455975853
0.7831534635251999,-0.2804293926758253,-0.33169466768816847,-0.04028125474958402,0.21485307189984723,-0.07816303121780425,-0.0028139297456559005,0.1505637504873024,0.07653185281538705,-0.11094375347563018
1.1758779034790439,0.7099528183259216,-0.6744462614473983,0.05337091096161524,-0.014606445758902228,0.042133610580040635,0.09039185642139268,-0.24778865657664131,-0.03205960659357784,0.04207502065503523
-0.09935866680691999,-0.1932847582518345,0.31018434347993873,-0.051248218128310305,-0.40262657202747804,0.1307646885179768,-0.06128756712818107,-0.0932660795425945,0.020398959699417952,-0.2691960514295628
0.2163499929089444,-0.40195250785790365,-0.04032782071053655,0.1829058858858468,-0.23666167624001352,0.1411654523542362,-0.16974364678455434,-0.16086671754470683,-0.3884668606213979,-0.06995866491362475
-0.46810018613111287,0.5121609414174836,0.9538117014004343,-0.25534723430673345,-0.30524783087862073,0.06251744948746064,0.2936924053573805,-0.1248276693794088,0.07448093127633988,-0.04630483953386423
-0.9816977178437273,0.18119574943579142,-0.5894419464825573,0.23259251477853557,-0.27752968192459726,0.03220634092582375,0.09054675927427,-0.21513479183643314,0.2098171091490878,0.0070644424099392126
-0.4197369181953533,0.31505562256145975,-0.33103654442639113,-0.20596473496580603,-0.17474862975547772,0.08126477426175213,0.06985073910777825,0.10621655313633027,-0.03721619580419529,-0.09691515263037338
-0.7950362385246019,0.02059733521812013,-0.14891648912340533,-0.14594562569072983,0.24757869435767854,0.08685034466003663,0.06415873751014092,-0.008122850816147971,0.22612709630701655,-0.07551576123315791
-0.6919275498747163,0.2831686782799484,0.733437228969889,-0.23084834514114147,-0.01596997060853635,0.13826997852977518,0.007805426098191361,-0.08361091331900324,-0.2952872705581477,-0.18499850452061808
0.2945413852975522,0.14003658332395838,-0.21002460914006874,-0.09275495764519846,0.2841147819469635,-0.22061116505862172,-0.06551652040806319,0.17811680810044128,-0.0006284441519274641,0.020710099691826737
-0.7724052101933803,0.16032511648500566,-0.5312966073437768,0.21205910177368756,-0.13349894430156334,0.19073213368756867,-0.08529582581005526,-0.2507964938544739,0.38128902661267616,-0.1628091679916351
-0.45450644937841406,0.4955481364504886,0.020713785971919335,-0.4693725213942937,-0.1007149018677217,0.19608378941710372,-0.05186949542285931,0.3531869849665254,-0.1139482326816934,0.13223703217271687
-0.479861715583745,0.18359977675647945,0.052733795237556294,0.2019642117485073,-0.08052378533776806,0.036087536237469534,-0.0047266202957528276,0.08581475160634448,-0.1387492675394417,-0.13303515593454657
-0.1863856493823987,0.5504669019571777,0.3682863391977311,0.16350241894149675,0.006516665490709512,0.32582897476506395,-0.020367923722957485,0.06924438165166884,0.21708586404529348,-0.13871608920169026
0.546958602937871,-0.6793397828333422,-0.09579058737204303,0.16502001859838053,-0.1528058304569243,0.1805641620400717,0.09288981630796533,0.12460117450949632,-0.012655777586745826,-0.007784298569142035
0.14942684951229082,-0.5656060402725247,0.08102037478860034,0.06997281426220939,-0.02980325968812226,0.08863952659310573,-0.13870083741668798,0.12998767608266995,-0.05588271400151921,-0.17542341986210724
0.46564904046939365,-0.6760069465241384,-0.13848220872328448,-0.18349354130694578,0.058352400119746205,0.24248663825752137,0.15601688232310795,-0.007014175969088904,-0.06903554197783518,0.04051781388928156
-0.11941131638030711,-0.14807900757383502,-0.005096246935492314,-0.12107958443495384,0.004072709376748531,0.10428350364274569,0.31931646579476847,-0.28311749808517056,-0.05792990909790219,-0.11005554023428628
-0.537337220525129,0.08190940110576518,-0.018839711505409404,-0.08737768070382033,0.186646930105907,-0.1716811386397857,0.09539060075794238,0.28027503311614377,-0.2006429186981429,0.13457696274355804
-0.030765675697860827,-0.2132989482488699,-0.07749382174795254,-0.0218467497284598,0.1751791642637535,-0.2546911392693576,0.11819798990308739,-0.08484259698317986,0.09381834028484418,0.34091406239277916
0.08375301084796316,0.18631675458887823,-0.21054063733811648,-0.12408033290006273,0.0017301286608654755,-0.0655734540188543,0.025535868288872755,-0.028829818561518863,0.13547807960384034,-0.11069865634077689
-0.8220961206083516,0.20744130553878987,0.38471925933916246,-0.10270782749760671,-0.2767452241417424,0.18647537389174582,-0.23670049299321788,0.09942759225445601,0.31429453699047205,0.046526794713874206
0.689915181497231,0.7209689154758485,0.05047292229137471,-0.226735215332704,0.10677234154764242,-0.33771914993591795,-0.2108481613722195,-0.09133409726035868,0.11677607884559281,-0.20681607110317968
2.1450742276049466,0.40471420229064303,-0.26993355854482226,-0.12117023386312557,0.18155672151176291,0.14198287093322548,0.19888142339198336,0.10757391105797638,-0.196525973089091,0.0257079631738356
-0.3316833321296717,-0.5084641317112537,-0.28099675707755783,-0.22958641532265545,0.301754436673506,-0.05674802085327884,0.03427526546140914,0.261926944218815,0.2048541745794883,-0.0706621025578498
0.1925568645693479,-0.35615649126350674,0.4496394261961879,-0.11041217726005575,-0.3432605472592767,-0.21628677516879904,0.11936048699092652,-0.07899070067075317,-0.08683456174979057,0.10906827145134049
-0.5766853802333717,0.34450563243396676,-0.359167060562028,-0.09009557176052357,-0.09526533228737481,0.03924904079250853,-0.0761591057055852,0.05875750211783112,0.20219802281002972,0.006862243708518781
0.3724124627994905,-0.8577434105140513,-0.06796859964906785,0.15792630443901592,-0.23728272075221785,-0.04185863238860878,0.15783404444441368,0.08074129987054883,0.1356822630112359,-0.12524578419190555
-0.3873206706503392,0.16286687617474946,-0.15195897002057868,-0.3175349672368901,-0.021749573527098356,-0.042657193480938334,-0.047639195599163985,0.11006909889085421,0.026227965164021805,-0.04690856640124894
-0.6713694660471948,-0.22901763212073187,0.09857361796166265,-0.23677190418619004,0.1618926121187576,0.007010487395416609,0.053603864073589975,-0.10239582625352957,0.01589921644398035,-0.01284360463764829
-0.6652514030775896,0.7533949223201445,-0.10800544644122201,-0.390375330810818,-0.25419329886251446,0.17306780407179273,0.09649678907761669,0.2764576845294987,-0.055049748404841045,-0.031738931675786515
-0.42331544501073215,0.3097555126029272,0.03874093643382256,-0.5740815959139163,-0.15199773868374283,0.012840189731086695,-0.2508364623919817,0.22161645146537629,-0.14953148509463068,0.03989834457038349
0.19384217655690028,-0.5655071034584318,0.2365322394835755,0.11002548695684693,-0.08275683701977203,-0.07513841036695781,0.11807650149705828,-0.024966388503558493,-0.03821314652125271,-0.0037477728576917712
-0.7900518162830574,0.34859674325306783,-0.4700907901609053,-0.03146717945280711,-0.3329445105059142,-0.029402496991004234,0.2504095985938501,0.35728649078728264,0.22457088053919796,0.06257780062958279
